Profile v. 1.1 Log
Time: 29.11.2011 - 22:39
System: Goma v.2.0.0 - 017 PHP 5.3.3
Profile-Time: 49.787282943726ms
URL: /?profile
Memory-Peak-Usage: 15528K
Times: 

calls   execution time     Memory             name
1       0.1009ms (0.08%)    6K (0.0372%)        classinfo::setSaveVars selectquery
11      1.8501ms (1.53%)    101K (0.6633%)      SelectQuery::build
1       0.0861ms (0.07%)    6K (0.037%)         classinfo::setSaveVars convert
11      5.0032ms (4.13%)    19K (0.1246%)       sql::query
2       0.304ms (0.25%)     20K (0.131%)        classinfo::setSaveVars user
5       0.7794ms (0.64%)    10K (0.0687%)       classinfo::getChildren
1       46.6969ms (38.52%)  4279K (28.2136%)    render
1       0.0789ms (0.07%)    6K (0.037%)         classinfo::setSaveVars request
25      0.6862ms (0.57%)    54K (0.3584%)       request::match
1       0.0961ms (0.08%)    6K (0.0371%)        classinfo::setSaveVars sitecontroller
1       0.0889ms (0.07%)    6K (0.0373%)        classinfo::setSaveVars homepagecontroller
1       0.1349ms (0.11%)    15K (0.0973%)       classinfo::setSaveVars pages
1       0.098ms (0.08%)     6K (0.0367%)        classinfo::setSaveVars controllerextension
1       0.0951ms (0.08%)    6K (0.0375%)        classinfo::setSaveVars pagecommentsdataobjectextension
1       0.0939ms (0.08%)    6K (0.0368%)        classinfo::setSaveVars ratingdataobjectextension
1       0.093ms (0.08%)     6K (0.0368%)        classinfo::setSaveVars searchpageextension
1       0.0989ms (0.08%)    6K (0.0372%)        classinfo::setSaveVars frontedcontroller
1       0.0911ms (0.08%)    6K (0.0372%)        classinfo::setSaveVars contentcontroller
1       0.144ms (0.12%)     15K (0.0973%)       classinfo::setSaveVars page
1       0.139ms (0.11%)     15K (0.0974%)       classinfo::setSaveVars boxpage
1       0.1242ms (0.1%)     6K (0.0372%)        classinfo::setSaveVars boxpagecontroller
1       0.088ms (0.07%)     6K (0.0371%)        classinfo::setSaveVars permission
1       0.9739ms (0.8%)     218K (1.4346%)      livecounter
1       0.0961ms (0.08%)    6K (0.0373%)        classinfo::setSaveVars livecountercontroller
1       0.1011ms (0.08%)    6K (0.0369%)        classinfo::setSaveVars pagecommentscontrollerextension
1       0.0899ms (0.07%)    6K (0.037%)         classinfo::setSaveVars arraylib
5       64.5108ms (53.22%)  4207K (27.7412%)    tpl::parser
8       2.1479ms (1.77%)    36K (0.2367%)       tpl::buildFilesForTemplate
8       1.1642ms (0.96%)    12K (0.0783%)       tplcache
5       63.8304ms (52.66%)  4191K (27.6363%)    tpl_run
1       0.1009ms (0.08%)    6K (0.037%)         classinfo::setSaveVars tplcaller
1       0.0839ms (0.07%)    6K (0.037%)         classinfo::setSaveVars htmlnode
2       0.0272ms (0.02%)    2K (0.015%)         HTMLNode::html
1       0.1459ms (0.12%)    9K (0.059%)         classinfo::setSaveVars boxes
1       0.0939ms (0.08%)    6K (0.0371%)        classinfo::setSaveVars boxescontroller
1       0.1349ms (0.11%)    12K (0.0773%)       classinfo::setSaveVars group
34      2.4192ms (2%)       150K (0.9921%)      ViewAccessableData::makeObject
1       0.1199ms (0.1%)     9K (0.0594%)        classinfo::setSaveVars box
4       34.5688ms (28.52%)  2353K (15.5138%)    loops
2       0.2658ms (0.22%)    13K (0.0881%)       classinfo::setSaveVars varchar
2       0.2689ms (0.22%)    13K (0.0883%)       classinfo::setSaveVars intsqlfield
1       44.446ms (36.67%)   2537K (16.73%)      serve
1       0.087ms (0.07%)     6K (0.0371%)        classinfo::setSaveVars addcontent
2       0.2692ms (0.22%)    13K (0.0888%)       classinfo::setSaveVars mainbartplextension
1       0.103ms (0.08%)     6K (0.037%)         classinfo::setSaveVars text
1       0.1528ms (0.13%)    17K (0.1153%)       classinfo::setSaveVars articlecategory
1       0.1428ms (0.12%)    15K (0.0973%)       classinfo::setSaveVars members
2       2.14ms (1.77%)      81K (0.5309%)       DataObject::getAggregate
2       0.2522ms (0.21%)    14K (0.0922%)       classinfo::setSaveVars boxestplextension
1       0.139ms (0.11%)     9K (0.0593%)        classinfo::setSaveVars login_meinaccount
1       0.098ms (0.08%)     6K (0.0371%)        classinfo::setSaveVars pmcontroller
2       0.2818ms (0.23%)    18K (0.1184%)       classinfo::setSaveVars pm
1       1.0929ms (0.9%)     38K (0.2516%)       DataObject::getGroupedRecords
1       0.1471ms (0.12%)    9K (0.0592%)        classinfo::setSaveVars livecounter
1       0.0939ms (0.08%)    6K (0.0372%)        classinfo::setSaveVars viewaccessabledata
1       1.2531ms (1.03%)    59K (0.3894%)       getBody
2       0.2542ms (0.21%)    13K (0.0885%)       classinfo::setSaveVars htmlparser
1       0.695ms (0.57%)     30K (0.2006%)       HTMLParser::parseHTML
2       0.037ms (0.03%)     4K (0.0232%)        HTMLParser::js
1       0.4101ms (0.34%)    13K (0.0879%)       Resources::get
1       0.36ms (0.3%)       3K (0.0206%)        Resources::generateFiles
======================================================================
        121.2158ms (100%)   15165K              Whole Execution
