Profile v. 1.1 Log
Time: 05.11.2011 - 19:46
System: Goma v.2.0.0 - 016 PHP 5.3.3
Profile-Time: 39.129257202148ms
URL: /?profile
Memory-Peak-Usage: 14510K
Times: 

calls   execution time     Memory             name
---------------------------------------------------------------------

1       14.168ms (18.36%)   3676K (26.0227%)    init
1       0.0498ms (0.06%)    4K (0.0309%)        session
1       6.3162ms (8.19%)    1623K (11.4909%)    core_requires
1       7.426ms (9.62%)     2038K (14.4294%)    preloads
82      2.0764ms (2.69%)    113K (0.8027%)      Object::__construct
1       6.1319ms (7.95%)    1326K (9.3852%)     loadFramework
1       3.598ms (4.66%)     887K (6.276%)       classinfo
13      3.6418ms (4.72%)    27K (0.1923%)       resources::Add
109     3.1428ms (4.07%)    -49K (-0.3489%)     Core::getCMSVar
34      0.8502ms (1.1%)     60K (0.4229%)       classinfo::setSaveVars
1       0.0131ms (0.02%)    1K (0.0086%)        autoloader
1       1.138ms (1.47%)     183K (1.2958%)      Core::Init
1       0.632ms (0.82%)     125K (0.8816%)      i18n::Init
2       0.4373ms (0.57%)    135K (0.9589%)      cacher
45      5.914ms (7.66%)     1527K (10.8135%)    Object::instance
1       2.368ms (3.07%)     852K (6.0328%)      settings
28      0.4678ms (0.61%)    33K (0.2316%)       autoloader::load
28      12.0313ms (15.59%)  4103K (29.0478%)    autoloader_require
12      1.2989ms (1.68%)    402K (2.8476%)      DataObject::__construct
27      8.1451ms (10.56%)   577K (4.0836%)      DataObject::__cancall
344     20.6499ms (26.76%)  2061K (14.5923%)    Object::method_exists
239     5.9073ms (7.66%)    223K (1.5783%)      Object::method_exists after
9       13.0992ms (16.98%)  896K (6.3434%)      DataObject::getWholeData
9       0.2017ms (0.26%)    10K (0.0723%)       getwholedata::hash
12      7.5121ms (9.74%)    860K (6.0872%)      DataObject::buildQuery
12      4.9539ms (6.42%)    735K (5.2033%)      DataObject::buildSQL
12      0.1888ms (0.24%)    15K (0.1081%)       buildSQL::search
12      1.9162ms (2.48%)    58K (0.413%)        SelectQuery::build
12      5.223ms (6.77%)     21K (0.1457%)       sql::query
13      0.4611ms (0.6%)     61K (0.4331%)       DataObject::setENV
125     30.8089ms (39.93%)  2447K (17.3227%)    DataObject::getOffset
4       5.5263ms (7.16%)    230K (1.6315%)      DataObject::_count
1       33.803ms (43.81%)   3864K (27.3559%)    render
25      0.6976ms (0.9%)     54K (0.3846%)       request::match
14      0.6211ms (0.8%)     45K (0.3211%)       DataObject::makeObject
1       0.7741ms (1%)       220K (1.554%)       livecounter
5       54.692ms (70.88%)   3349K (23.7099%)    tpl::parser
8       2.4793ms (3.21%)    36K (0.2541%)       tpl::buildFilesForTemplate
8       1.436ms (1.86%)     12K (0.0842%)       tplcache
5       53.9861ms (69.97%)  3333K (23.5972%)    tpl_run
2       0.0279ms (0.04%)    2K (0.016%)         HTMLNode::html
4       29.6779ms (38.46%)  2073K (14.6791%)    loops
1       46.561ms (60.34%)   2406K (17.0315%)    serve
3       0.3219ms (0.42%)    20K (0.1405%)       Object::__call
1       0.1712ms (0.22%)    2K (0.0168%)        classinfo::getChildren
3       0.222ms (0.29%)     12K (0.0877%)       ViewAccessableData::getOffset
1       0.0548ms (0.07%)    5K (0.0322%)        ViewAccessableData::makeObject
1       0.86ms (1.11%)      36K (0.2525%)       getBody
1       0.7019ms (0.91%)    30K (0.2159%)       HTMLParser::parseHTML
2       0.036ms (0.05%)     4K (0.0249%)        HTMLParser::js
1       0.4439ms (0.58%)    13K (0.0943%)       Resources::get
1       0.385ms (0.5%)      3K (0.0221%)        Resources::generateFiles
======================================================================
        77.1587ms (100%)    14125K              Whole Execution
