Profile v. 1.1 Log
Time: 30.11.2011 - 16:20
System: Goma v.2.0.0 - 017 PHP 5.3.3
Profile-Time: 42.156219482422ms
URL: /?profile
Memory-Peak-Usage: 15025K
Times: 

calls   execution time     Memory             name
---------------------------------------------------------------------

1       11.9491ms (14.91%)  3262K (22.276%)     init
1       0.0479ms (0.06%)    3K (0.0226%)        session
1       5.9841ms (7.46%)    1682K (11.4876%)    core_requires
1       5.5418ms (6.91%)    1566K (10.6965%)    preloads
91      3.5658ms (4.45%)    207K (1.4119%)      Object::__construct
57      2.8174ms (3.51%)    201K (1.3752%)      ClassInfo::setSaveVars
1       6.8491ms (8.54%)    1526K (10.4222%)    loadFramework
1       4.1389ms (5.16%)    1100K (7.516%)      classinfo
14      3.2582ms (4.06%)    28K (0.1914%)       resources::Add
108     2.7199ms (3.39%)    -56K (-0.3852%)     Core::getCMSVar
1       0.0129ms (0.02%)    1K (0.0083%)        autoloader
1       1.4319ms (1.79%)    190K (1.2966%)      Core::Init
1       0.7041ms (0.88%)    127K (0.869%)       i18n::Init
2       0.5019ms (0.63%)    138K (0.9433%)      cacher
16      5.4677ms (6.82%)    1250K (8.5394%)     Object::instance
1       3.993ms (4.98%)     1298K (8.8641%)     settings
30      0.5431ms (0.68%)    39K (0.2663%)       autoloader::load
30      13.3607ms (16.67%)  4293K (29.3213%)    autoloader_require
19      1.7085ms (2.13%)    476K (3.2486%)      DataObject::__construct
463     23.8216ms (29.71%)  1814K (12.3868%)    Object::method_exists
313     6.9082ms (8.62%)    292K (1.9943%)      Object::method_exists after
181     30.7181ms (38.32%)  2253K (15.3848%)    ViewAccessableData::getOffset
9       16.2604ms (20.28%)  1414K (9.6587%)     DataObject::getRecords
9       0.1905ms (0.24%)    10K (0.07%)         getwholedata::hash
11      8.3122ms (10.37%)   1044K (7.1323%)     DataObject::buildExtendedQuery
11      4.9357ms (6.16%)    402K (2.7446%)      DataObject::buildQuery
11      1.7135ms (2.14%)    89K (0.6078%)       SelectQuery::build
11      5.9156ms (7.38%)    19K (0.1291%)       sql::query
1       42.3801ms (52.86%)  4080K (27.8637%)    render
25      0.6444ms (0.8%)     54K (0.3707%)       request::match
1       0.7482ms (0.93%)    209K (1.4301%)      livecounter
5       61.5032ms (76.72%)  4037K (27.5719%)    tpl::parser
8       2.14ms (2.67%)      36K (0.2469%)       tpl::buildFilesForTemplate
8       1.1866ms (1.48%)    12K (0.081%)        tplcache
5       60.8549ms (75.91%)  4020K (27.4563%)    tpl_run
3       0.4098ms (0.51%)    6K (0.0431%)        classinfo::getChildren
2       0.026ms (0.03%)     2K (0.0156%)        HTMLNode::html
34      1.611ms (2.01%)     109K (0.7465%)      ViewAccessableData::makeObject
4       32.532ms (40.58%)   2267K (15.4796%)    loops
1       42.6378ms (53.19%)  2424K (16.5561%)    serve
2       2.3031ms (2.87%)    81K (0.5536%)       DataObject::getAggregate
1       1.2908ms (1.61%)    38K (0.257%)        DataObject::getGroupedRecords
1       0.9949ms (1.24%)    38K (0.2623%)       getBody
1       0.7281ms (0.91%)    30K (0.2078%)       HTMLParser::parseHTML
2       0.0381ms (0.05%)    4K (0.0241%)        HTMLParser::js
1       0.448ms (0.56%)     13K (0.091%)        Resources::get
1       0.3929ms (0.49%)    3K (0.0213%)        Resources::generateFiles
======================================================================
        80.1678ms (100%)    14642K              Whole Execution
