Profile v. 1.1 Log
Time: 29.11.2011 - 22:43
System: Goma v.2.0.0 - 017 PHP 5.3.3
Profile-Time: 42.443513870239ms
URL: /?profile
Memory-Peak-Usage: 15010K
Times: 

calls   execution time     Memory             name
---------------------------------------------------------------------

1       12.877ms (16.05%)   3258K (22.2734%)    init
1       0.0529ms (0.07%)    3K (0.0226%)        session
1       6.46ms (8.05%)      1681K (11.492%)     core_requires
1       5.9919ms (7.47%)    1564K (10.6896%)    preloads
91      3.6278ms (4.52%)    211K (1.4442%)      Object::__construct
57      2.6193ms (3.26%)    205K (1.4008%)      classinfo::setSaveVars
1       6.9399ms (8.65%)    1517K (10.3672%)    loadFramework
1       4.194ms (5.23%)     1090K (7.4533%)     classinfo
14      3.2389ms (4.04%)    28K (0.1919%)       resources::Add
108     2.7061ms (3.37%)    -56K (-0.3853%)     Core::getCMSVar
1       0.0131ms (0.02%)    1K (0.0083%)        autoloader
1       1.4398ms (1.79%)    190K (1.2981%)      Core::Init
1       0.71ms (0.89%)      127K (0.8703%)      i18n::Init
2       0.5031ms (0.63%)    138K (0.9442%)      cacher
16      5.6758ms (7.07%)    1255K (8.5782%)     Object::instance
1       4.0441ms (5.04%)    1298K (8.8748%)     settings
30      0.5105ms (0.64%)    35K (0.239%)        autoloader::load
30      13.6206ms (16.98%)  4293K (29.351%)     autoloader_require
19      1.7552ms (2.19%)    476K (3.252%)       DataObject::__construct
454     23.5364ms (29.34%)  1772K (12.1155%)    Object::method_exists
313     7.062ms (8.8%)      292K (1.9954%)      Object::method_exists after
181     30.478ms (37.99%)   2225K (15.2077%)    ViewAccessableData::getOffset
9       16.1562ms (20.14%)  1423K (9.7271%)     DataObject::getRecords
9       0.2611ms (0.33%)    18K (0.1248%)       getwholedata::hash
11      8.8029ms (10.97%)   1050K (7.1786%)     DataObject::buildExtendedQuery
11      5.3811ms (6.71%)    408K (2.7865%)      DataObject::buildQuery
11      1.7004ms (2.12%)    89K (0.6093%)       SelectQuery::build
11      4.807ms (5.99%)     19K (0.129%)        sql::query
5       0.7758ms (0.97%)    10K (0.0712%)       classinfo::getChildren
1       42.6309ms (53.14%)  4082K (27.9024%)    render
25      0.7ms (0.87%)       54K (0.3714%)       request::match
1       0.7372ms (0.92%)    210K (1.4328%)      livecounter
5       60.679ms (75.63%)   4041K (27.623%)     tpl::parser
8       2.1186ms (2.64%)    36K (0.2454%)       tpl::buildFilesForTemplate
8       1.1282ms (1.41%)    12K (0.0811%)       tplcache
5       60.0231ms (74.82%)  4025K (27.5126%)    tpl_run
2       0.025ms (0.03%)     2K (0.0155%)        HTMLNode::html
34      1.6057ms (2%)       109K (0.7471%)      ViewAccessableData::makeObject
4       31.7309ms (39.55%)  2266K (15.4918%)    loops
1       41.4548ms (51.67%)  2427K (16.5936%)    serve
2       2.1038ms (2.62%)    81K (0.5504%)       DataObject::getAggregate
1       1.0519ms (1.31%)    38K (0.261%)        DataObject::getGroupedRecords
1       0.9508ms (1.19%)    38K (0.2626%)       getBody
1       0.7429ms (0.93%)    30K (0.208%)        HTMLParser::parseHTML
2       0.037ms (0.05%)     4K (0.024%)         HTMLParser::js
1       0.4811ms (0.6%)     13K (0.0912%)       Resources::get
1       0.4261ms (0.53%)    3K (0.0215%)        Resources::generateFiles
======================================================================
        80.2267ms (100%)    14628K              Whole Execution
