Profile v. 1.1 Log
Time: 29.11.2011 - 18:52
System: Goma v.2.0.0 - 017 PHP 5.3.3
Profile-Time: 52.665233612061ms
URL: /?profile
Memory-Peak-Usage: 15613K
Times: 

calls   execution time     Memory             name
---------------------------------------------------------------------

1       13.2971ms (15.46%)  3313K (21.7449%)    init
1       0.0501ms (0.06%)    3K (0.0217%)        session
1       6.6361ms (7.71%)    1676K (10.9976%)    core_requires
1       6.233ms (7.25%)     1624K (10.659%)     preloads
81      2.0833ms (2.42%)    109K (0.7184%)      Object::__construct
1       7.37ms (8.57%)      1549K (10.1637%)    loadFramework
1       4.2069ms (4.89%)    1093K (7.1747%)     classinfo
14      3.3522ms (3.9%)     28K (0.1865%)       resources::Add
108     3.2423ms (3.77%)    -31K (-0.2052%)     Core::getCMSVar
37      4.1163ms (4.79%)    228K (1.4969%)      classinfo::setSaveVars
612     35.5036ms (41.27%)  2335K (15.3252%)    Object::method_exists
494     11.626ms (13.52%)   464K (3.0484%)      Object::method_exists after
31      0.5367ms (0.62%)    36K (0.2362%)       autoloader::load
31      14.4892ms (16.84%)  4283K (28.112%)     autoloader_require
1       0.0138ms (0.02%)    1K (0.0079%)        autoloader
1       1.446ms (1.68%)     193K (1.2645%)      Core::Init
1       0.6781ms (0.79%)    129K (0.8486%)      i18n::Init
2       0.4172ms (0.49%)    136K (0.8913%)      cacher
16      5.2004ms (6.05%)    1196K (7.8477%)     Object::instance
1       4.2031ms (4.89%)    1303K (8.5494%)     settings
19      1.7722ms (2.06%)    476K (3.1265%)      DataObject::__construct
125     23.1273ms (26.89%)  1634K (10.7281%)    DataObject::getOffset
9       15.9047ms (18.49%)  1361K (8.9348%)     DataObject::getRecords
9       0.185ms (0.22%)     10K (0.0672%)       getwholedata::hash
13      7.565ms (8.79%)     991K (6.502%)       DataObject::buildExtendedQuery
13      3.5429ms (4.12%)    326K (2.143%)       DataObject::buildQuery
13      2.0123ms (2.34%)    97K (0.6339%)       SelectQuery::build
13      5.9042ms (6.86%)    22K (0.1461%)       sql::query
30      5.863ms (6.82%)     294K (1.931%)       DataObject::__cancall
1       48.636ms (56.54%)   4292K (28.17%)      render
25      0.6616ms (0.77%)    54K (0.357%)        request::match
1       0.8912ms (1.04%)    213K (1.3969%)      livecounter
5       71.2309ms (82.8%)   4364K (28.6463%)    tpl::parser
8       2.218ms (2.58%)     36K (0.2356%)       tpl::buildFilesForTemplate
8       1.3051ms (1.52%)    12K (0.0778%)       tplcache
5       70.554ms (82.02%)   4348K (28.5403%)    tpl_run
3       0.422ms (0.49%)     6K (0.0382%)        classinfo::getChildren
2       0.0269ms (0.03%)    2K (0.015%)         HTMLNode::html
14      0.7942ms (0.92%)    52K (0.3383%)       ViewAccessableData::makeObject
42      1.1554ms (1.34%)    70K (0.4594%)       ViewAccessableData::getOffset
4       3.1316ms (3.64%)    109K (0.7172%)      DataObject::getAggregate
4       42.9177ms (49.89%)  2637K (17.3065%)    loops
1       48.866ms (56.81%)   2668K (17.5089%)    serve
3       0.2782ms (0.32%)    21K (0.1381%)       Object::__call
1       0.881ms (1.02%)     29K (0.1897%)       DataObject::getGroupedRecords
1       0.9301ms (1.08%)    36K (0.237%)        getBody
1       0.761ms (0.88%)     30K (0.1998%)       HTMLParser::parseHTML
2       0.041ms (0.05%)     4K (0.0231%)        HTMLParser::js
1       0.473ms (0.55%)     13K (0.0874%)       Resources::get
1       0.417ms (0.48%)     3K (0.0205%)        Resources::generateFiles
======================================================================
        86.0229ms (100%)    15236K              Whole Execution
