Profile v. 1.1 Log
Time: 30.11.2011 - 16:15
System: Goma v.2.0.0 - 017 PHP 5.3.3
Profile-Time: 42.822122573853ms
URL: /?profile
Memory-Peak-Usage: 15013K
Times: 

calls   execution time     Memory             name
---------------------------------------------------------------------

1       13.149ms (15.66%)   3261K (22.2864%)    init
1       0.0541ms (0.06%)    3K (0.0226%)        session
1       6.5949ms (7.85%)    1681K (11.4897%)    core_requires
1       6.1049ms (7.27%)    1566K (10.7047%)    preloads
91      3.6755ms (4.38%)    207K (1.414%)       Object::__construct
57      2.6059ms (3.1%)     196K (1.3394%)      classinfo::setSaveVars
1       7.1981ms (8.57%)    1516K (10.3602%)    loadFramework
1       4.262ms (5.08%)     1090K (7.4516%)     classinfo
14      3.4978ms (4.17%)    28K (0.1917%)       resources::Add
108     2.7568ms (3.28%)    -56K (-0.3853%)     Core::getCMSVar
1       0.015ms (0.02%)     1K (0.0083%)        autoloader
1       1.5841ms (1.89%)    190K (1.298%)       Core::Init
1       0.7141ms (0.85%)    127K (0.8701%)      i18n::Init
2       0.5062ms (0.6%)     138K (0.944%)       cacher
16      5.6403ms (6.72%)    1246K (8.5183%)     Object::instance
1       4.1568ms (4.95%)    1298K (8.8694%)     settings
30      0.54ms (0.64%)      35K (0.2389%)       autoloader::load
30      13.829ms (16.47%)   4294K (29.345%)     autoloader_require
19      1.7428ms (2.08%)    476K (3.2508%)      DataObject::__construct
463     24.1668ms (28.78%)  1808K (12.3548%)    Object::method_exists
313     7.0171ms (8.36%)    292K (1.9945%)      Object::method_exists after
181     31.2529ms (37.22%)  2247K (15.3595%)    ViewAccessableData::getOffset
9       17.2718ms (20.57%)  1420K (9.7053%)     DataObject::getRecords
9       0.217ms (0.26%)     10K (0.0699%)       getwholedata::hash
11      8.8441ms (10.53%)   1050K (7.1769%)     DataObject::buildExtendedQuery
11      5.4488ms (6.49%)    408K (2.7859%)      DataObject::buildQuery
11      1.8001ms (2.14%)    89K (0.6088%)       SelectQuery::build
11      5.9595ms (7.1%)     19K (0.129%)        sql::query
5       0.8075ms (0.96%)    10K (0.0713%)       classinfo::getChildren
1       43.885ms (52.26%)   4082K (27.897%)     render
25      0.6564ms (0.78%)    54K (0.3716%)       request::match
1       0.7429ms (0.88%)    210K (1.4327%)      livecounter
5       63.055ms (75.09%)   4035K (27.5809%)    tpl::parser
8       2.3065ms (2.75%)    36K (0.2453%)       tpl::buildFilesForTemplate
8       1.2505ms (1.49%)    12K (0.0811%)       tplcache
5       62.2768ms (74.16%)  4019K (27.4705%)    tpl_run
2       0.026ms (0.03%)     2K (0.0155%)        HTMLNode::html
34      1.6861ms (2.01%)    109K (0.747%)       ViewAccessableData::makeObject
4       32.8834ms (39.16%)  2264K (15.471%)     loops
1       43.1049ms (51.33%)  2421K (16.5479%)    serve
2       2.3179ms (2.76%)    81K (0.5504%)       DataObject::getAggregate
1       1.143ms (1.36%)     38K (0.2608%)       DataObject::getGroupedRecords
1       0.9589ms (1.14%)    38K (0.2627%)       getBody
1       0.7288ms (0.87%)    30K (0.2082%)       HTMLParser::parseHTML
2       0.041ms (0.05%)     4K (0.0242%)        HTMLParser::js
1       0.4518ms (0.54%)    13K (0.0912%)       Resources::get
1       0.392ms (0.47%)     3K (0.0213%)        Resources::generateFiles
======================================================================
        83.9758ms (100%)    14631K              Whole Execution
