Profile v. 1.1 Log
Time: 05.11.2011 - 19:46
System: Goma v.2.0.0 - 016 PHP 5.3.3
Profile-Time: 31.895160675049ms
URL: /?profile
Memory-Peak-Usage: 14039K
Times: 

calls   execution time     Memory             name
---------------------------------------------------------------------

1       14.05ms (20.69%)    3675K (26.9314%)    init
1       0.0601ms (0.09%)    3K (0.024%)         session
1       6.1829ms (9.1%)     1623K (11.8968%)    core_requires
1       7.448ms (10.97%)    2038K (14.9365%)    preloads
71      1.7989ms (2.65%)    99K (0.7231%)       Object::__construct
1       6.1979ms (9.13%)    1326K (9.7157%)     loadFramework
1       3.592ms (5.29%)     887K (6.497%)       classinfo
9       2.0597ms (3.03%)    21K (0.1509%)       resources::Add
106     1.4861ms (2.19%)    96K (0.7065%)       Core::getCMSVar
34      0.9155ms (1.35%)    60K (0.4385%)       classinfo::setSaveVars
1       0.0129ms (0.02%)    1K (0.0088%)        autoloader
1       1.116ms (1.64%)     183K (1.3414%)      Core::Init
1       0.6261ms (0.92%)    125K (0.9126%)      i18n::Init
2       0.4299ms (0.63%)    135K (0.9929%)      cacher
39      5.5618ms (8.19%)    1455K (10.6612%)    Object::instance
1       2.3699ms (3.49%)    852K (6.2477%)      settings
28      0.5307ms (0.78%)    33K (0.2401%)       autoloader::load
28      11.9193ms (17.55%)  4095K (30.0093%)    autoloader_require
10      1.2307ms (1.81%)    390K (2.8593%)      DataObject::__construct
20      6.6507ms (9.79%)    514K (3.764%)       DataObject::__cancall
306     16.9716ms (24.99%)  1929K (14.1396%)    Object::method_exists
204     4.7371ms (6.98%)    190K (1.3956%)      Object::method_exists after
7       10.8001ms (15.9%)   806K (5.9042%)      DataObject::getWholeData
7       0.1569ms (0.23%)    8K (0.0619%)        getwholedata::hash
9       5.8007ms (8.54%)    718K (5.2602%)      DataObject::buildQuery
9       3.8121ms (5.61%)    618K (4.5263%)      DataObject::buildSQL
9       0.1278ms (0.19%)    9K (0.0626%)        buildSQL::search
9       1.6019ms (2.36%)    53K (0.3896%)       SelectQuery::build
9       4.2429ms (6.25%)    16K (0.1137%)       sql::query
10      0.35ms (0.52%)      45K (0.3332%)       DataObject::setENV
88      24.5175ms (36.1%)   2394K (17.5481%)    DataObject::getOffset
1       29.875ms (43.99%)   3488K (25.5622%)    render
25      0.658ms (0.97%)     57K (0.4146%)       request::match
5       43.2155ms (63.63%)  3292K (24.125%)     tpl::parser
8       2.0828ms (3.07%)    36K (0.2628%)       tpl::buildFilesForTemplate
8       1.0889ms (1.6%)     12K (0.0869%)       tplcache
5       42.583ms (62.7%)    3276K (24.0084%)    tpl_run
2       0.0312ms (0.05%)    2K (0.0167%)        HTMLNode::html
10      0.428ms (0.63%)     31K (0.2252%)       DataObject::makeObject
4       23.8276ms (35.08%)  2101K (15.395%)     loops
1       37.7128ms (55.53%)  2452K (17.9724%)    serve
3       0.252ms (0.37%)     20K (0.1452%)       Object::__call
2       3.9251ms (5.78%)    126K (0.9254%)      DataObject::_count
1       0.185ms (0.27%)     10K (0.0745%)       ViewAccessableData::getOffset
1       0.0579ms (0.09%)    5K (0.0334%)        ViewAccessableData::makeObject
1       0.4981ms (0.73%)    24K (0.1723%)       getBody
1       0.3369ms (0.5%)     16K (0.1163%)       HTMLParser::parseHTML
1       0.2561ms (0.38%)    12K (0.0881%)       Resources::get
1       0.2069ms (0.3%)     2K (0.0177%)        Resources::generateFiles
======================================================================
        67.9157ms (100%)    13645K              Whole Execution
