Profile v. 1.1 Log
Time: 30.11.2011 - 16:25
System: Goma v.2.0.0 - 017 PHP 5.3.3
Profile-Time: 44.258832931519ms
URL: /?profile
Memory-Peak-Usage: 14794K
Times: 

calls   execution time     Memory             name
---------------------------------------------------------------------

1       12.7091ms (15.56%)  3267K (22.6799%)    init
1       0.0532ms (0.07%)    4K (0.0304%)        session
1       6.218ms (7.61%)     1682K (11.6783%)    core_requires
1       5.9819ms (7.32%)    1570K (10.901%)     preloads
91      3.6533ms (4.47%)    207K (1.4349%)      Object::__construct
57      2.7661ms (3.39%)    201K (1.3978%)      ClassInfo::setSaveVars
1       6.7499ms (8.26%)    1265K (8.7801%)     loadFramework
1       4.056ms (4.97%)     839K (5.8252%)      classinfo
14      3.1571ms (3.87%)    28K (0.1946%)       resources::Add
108     2.8102ms (3.44%)    -56K (-0.3914%)     Core::getCMSVar
1       0.0179ms (0.02%)    1K (0.0084%)        autoloader
1       1.3421ms (1.64%)    190K (1.3179%)      Core::Init
1       0.649ms (0.79%)     127K (0.8835%)      i18n::Init
2       0.4611ms (0.56%)    138K (0.9592%)      cacher
16      5.8231ms (7.13%)    1250K (8.6812%)     Object::instance
1       4.6151ms (5.65%)    1298K (9.0102%)     settings
30      0.5817ms (0.71%)    39K (0.2705%)       autoloader::load
30      14.7069ms (18%)     4293K (29.8073%)    autoloader_require
19      1.7962ms (2.2%)     476K (3.3024%)      DataObject::__construct
463     25.2635ms (30.93%)  1814K (12.5914%)    Object::method_exists
313     7.3919ms (9.05%)    292K (2.0263%)      Object::method_exists after
181     31.6458ms (38.74%)  2253K (15.6402%)    ViewAccessableData::getOffset
9       16.0925ms (19.7%)   1415K (9.825%)      DataObject::getRecords
9       0.1872ms (0.23%)    10K (0.0713%)       getwholedata::hash
11      8.6854ms (10.63%)   1044K (7.2503%)     DataObject::buildExtendedQuery
11      5.1224ms (6.27%)    402K (2.7895%)      DataObject::buildQuery
11      1.699ms (2.08%)     89K (0.618%)        SelectQuery::build
11      5.0828ms (6.22%)    19K (0.1312%)       sql::query
1       44.3759ms (54.33%)  4089K (28.391%)     render
25      0.7212ms (0.88%)    54K (0.3769%)       request::match
1       0.8168ms (1%)       209K (1.4537%)      livecounter
5       61.8439ms (75.71%)  4049K (28.1095%)    tpl::parser
8       2.0523ms (2.51%)    36K (0.2509%)       tpl::buildFilesForTemplate
8       1.1418ms (1.4%)     12K (0.0823%)       tplcache
5       61.2159ms (74.94%)  4032K (27.9921%)    tpl_run
3       0.4499ms (0.55%)    6K (0.0438%)        classinfo::getChildren
2       0.0319ms (0.04%)    2K (0.0158%)        HTMLNode::html
34      1.8282ms (2.24%)    113K (0.7875%)      ViewAccessableData::makeObject
4       33.2508ms (40.71%)  2278K (15.8171%)    loops
1       42.248ms (51.72%)   2432K (16.8881%)    serve
2       2.1567ms (2.64%)    81K (0.559%)        DataObject::getAggregate
1       1.1141ms (1.36%)    38K (0.2646%)       DataObject::getGroupedRecords
1       0.8988ms (1.1%)     38K (0.2667%)       getBody
1       0.701ms (0.86%)     30K (0.2113%)       HTMLParser::parseHTML
2       0.0372ms (0.05%)    4K (0.0246%)        HTMLParser::js
1       0.428ms (0.52%)     13K (0.0925%)       Resources::get
1       0.376ms (0.46%)     3K (0.0217%)        Resources::generateFiles
======================================================================
        81.6832ms (100%)    14403K              Whole Execution
