Profile v. 1.1 Log
Time: 30.11.2011 - 16:52
System: Goma v.2.0.0 - 017 PHP 5.3.3
Profile-Time: 43.797492980957ms
URL: /?profile
Memory-Peak-Usage: 14799K
Times: 

calls   execution time     Memory             name
---------------------------------------------------------------------

1       12.305ms (15.4%)    3272K (22.6936%)    init
1       0.0591ms (0.07%)    4K (0.0303%)        session
1       6.202ms (7.76%)     1689K (11.7129%)    core_requires
1       5.6798ms (7.11%)    1569K (10.8802%)    preloads
91      3.6438ms (4.56%)    207K (1.4336%)      Object::__construct
57      2.6095ms (3.27%)    201K (1.3966%)      ClassInfo::setSaveVars
1       6.0151ms (7.53%)    1265K (8.7717%)     loadFramework
1       3.4161ms (4.27%)    839K (5.8195%)      classinfo
14      3.1021ms (3.88%)    28K (0.1948%)       resources::Add
108     3.5222ms (4.41%)    -49K (-0.3403%)     Core::getCMSVar
1       0.0131ms (0.02%)    1K (0.0084%)        autoloader
1       1.348ms (1.69%)     190K (1.3166%)      Core::Init
1       0.6611ms (0.83%)    127K (0.8824%)      i18n::Init
2       0.468ms (0.59%)     138K (0.9581%)      cacher
16      5.5511ms (6.95%)    1250K (8.6729%)     Object::instance
1       4.1778ms (5.23%)    1298K (9.0015%)     settings
30      0.5214ms (0.65%)    39K (0.2702%)       autoloader::load
30      13.4928ms (16.88%)  4293K (29.7778%)    autoloader_require
19      1.6911ms (2.12%)    476K (3.2995%)      DataObject::__construct
467     24.4677ms (30.62%)  1818K (12.6086%)    Object::method_exists
313     7.1003ms (8.88%)    292K (2.025%)       Object::method_exists after
181     31.2645ms (39.12%)  2262K (15.6875%)    ViewAccessableData::getOffset
9       15.2001ms (19.02%)  1415K (9.8155%)     DataObject::getRecords
9       0.1798ms (0.22%)    10K (0.071%)        getwholedata::hash
11      8.6317ms (10.8%)    1044K (7.2433%)     DataObject::buildExtendedQuery
11      5.1966ms (6.5%)     402K (2.787%)       DataObject::buildQuery
11      1.7698ms (2.21%)    89K (0.6173%)       SelectQuery::build
11      4.8387ms (6.05%)    19K (0.131%)        sql::query
1       42.5382ms (53.23%)  4094K (28.3949%)    render
25      0.7694ms (0.96%)    54K (0.3768%)       request::match
1       0.7491ms (0.94%)    209K (1.4523%)      livecounter
5       62.2969ms (77.95%)  4048K (28.0803%)    tpl::parser
8       2.4228ms (3.03%)    36K (0.2506%)       tpl::buildFilesForTemplate
8       1.344ms (1.68%)     12K (0.0823%)       tplcache
5       61.6269ms (77.11%)  4031K (27.9627%)    tpl::parser Run
3       0.5322ms (0.67%)    6K (0.0438%)        classinfo::getChildren
2       0.0262ms (0.03%)    2K (0.0158%)        HTMLNode::html
34      1.8225ms (2.28%)    113K (0.7864%)      ViewAccessableData::makeObject
4       34.1418ms (42.72%)  2278K (15.8019%)    loops
1       44.3249ms (55.46%)  2437K (16.9021%)    serve
2       2.713ms (3.39%)     81K (0.5585%)       DataObject::getAggregate
1       1.2221ms (1.53%)    38K (0.2643%)       DataObject::getGroupedRecords
1       0.9329ms (1.17%)    38K (0.2663%)       getBody
1       0.725ms (0.91%)     30K (0.211%)        HTMLParser::parseHTML
2       0.0381ms (0.05%)    4K (0.0244%)        HTMLParser::js
1       0.4449ms (0.56%)    13K (0.0924%)       Resources::get
1       0.391ms (0.49%)     3K (0.0216%)        Resources::generateFiles
======================================================================
        79.9165ms (100%)    14417K              Whole Execution
