Profile v. 1.1 Log
Time: 29.11.2011 - 19:10
System: Goma v.2.0.0 - 017 PHP 5.3.3
Profile-Time: 52.925825119019ms
URL: /?profile
Memory-Peak-Usage: 15622K
Times: 

calls   execution time     Memory             name
---------------------------------------------------------------------

1       13.4571ms (15.44%)  3327K (21.8138%)    init
1       0.0501ms (0.06%)    3K (0.0217%)        session
1       6.567ms (7.53%)     1674K (10.9773%)    core_requires
1       6.4189ms (7.36%)    1639K (10.7485%)    preloads
81      2.2123ms (2.54%)    109K (0.7172%)      Object::__construct
1       7.5371ms (8.65%)    1546K (10.1388%)    loadFramework
1       4.272ms (4.9%)      1093K (7.1672%)     classinfo
14      3.315ms (3.8%)      28K (0.1865%)       resources::Add
108     3.4406ms (3.95%)    -31K (-0.201%)      Core::getCMSVar
37      4.4022ms (5.05%)    226K (1.4819%)      classinfo::setSaveVars
612     35.5024ms (40.73%)  2298K (15.0649%)    Object::method_exists
485     11.313ms (12.98%)   452K (2.9633%)      Object::method_exists after
31      0.685ms (0.79%)     52K (0.3405%)       autoloader::load
31      14.8165ms (17%)     4289K (28.1187%)    autoloader_require
1       0.0131ms (0.02%)    1K (0.008%)         autoloader
1       1.5202ms (1.74%)    193K (1.2631%)      Core::Init
1       0.7589ms (0.87%)    130K (0.8508%)      i18n::Init
2       0.4952ms (0.57%)    136K (0.8905%)      cacher
16      5.6055ms (6.43%)    1197K (7.8507%)     Object::instance
1       4.451ms (5.11%)     1304K (8.5492%)     settings
19      1.8439ms (2.12%)    477K (3.1259%)      DataObject::__construct
125     23.8745ms (27.39%)  1647K (10.7984%)    DataObject::getOffset
9       16.139ms (18.51%)   1359K (8.9132%)     DataObject::getRecords
9       0.1976ms (0.23%)    10K (0.0672%)       getwholedata::hash
13      7.8635ms (9.02%)    989K (6.4851%)      DataObject::buildExtendedQuery
13      3.6659ms (4.21%)    326K (2.1391%)      DataObject::buildQuery
13      2.0833ms (2.39%)    97K (0.6349%)       SelectQuery::build
13      5.9037ms (6.77%)    22K (0.146%)        sql::query
30      6.1262ms (7.03%)    294K (1.9287%)      DataObject::__cancall
1       48.3081ms (55.42%)  4292K (28.1406%)    render
25      0.7279ms (0.84%)    54K (0.3564%)       request::match
1       0.9081ms (1.04%)    213K (1.3978%)      livecounter
5       70.1718ms (80.5%)   4355K (28.5521%)    tpl::parser
8       2.1427ms (2.46%)    36K (0.2354%)       tpl::buildFilesForTemplate
8       1.1349ms (1.3%)     12K (0.0778%)       tplcache
5       69.5221ms (79.76%)  4338K (28.4461%)    tpl_run
3       0.4141ms (0.48%)    6K (0.0382%)        classinfo::getChildren
2       0.0257ms (0.03%)    2K (0.0149%)        HTMLNode::html
14      0.8764ms (1.01%)    52K (0.3379%)       ViewAccessableData::makeObject
42      1.1048ms (1.27%)    70K (0.4589%)       ViewAccessableData::getOffset
4       3.1579ms (3.62%)    109K (0.7164%)      DataObject::getAggregate
4       42.0108ms (48.2%)   2632K (17.2571%)    loops
1       48.629ms (55.79%)   2664K (17.4658%)    serve
1       0.9279ms (1.06%)    29K (0.1895%)       DataObject::getGroupedRecords
1       0.982ms (1.13%)     37K (0.2446%)       getBody
1       0.7131ms (0.82%)    32K (0.2075%)       HTMLParser::parseHTML
2       0.042ms (0.05%)     4K (0.023%)         HTMLParser::js
1       0.4199ms (0.48%)    13K (0.0873%)       Resources::get
1       0.36ms (0.41%)      3K (0.0205%)        Resources::generateFiles
======================================================================
        87.1682ms (100%)    15251K              Whole Execution
