Profile v. 1.1 Log
Time: 29.11.2011 - 21:50
System: Goma v.2.0.0 - 017 PHP 5.3.3
Profile-Time: 48.063516616821ms
URL: /?profile
Memory-Peak-Usage: 15482K
Times: 

calls   execution time     Memory             name
---------------------------------------------------------------------

1       12.6469ms (10.72%)  3259K (21.5559%)    init
1       0.0582ms (0.05%)    5K (0.0314%)        session
1       6.412ms (5.43%)     1680K (11.1148%)    core_requires
1       5.7769ms (4.9%)     1564K (10.3428%)    preloads
91      41.9595ms (35.56%)  495K (3.2749%)      Object::__construct
64      43.9236ms (37.23%)  659K (4.3605%)      classinfo::setSaveVars
64      41.4767ms (35.15%)  500K (3.3056%)      classinfo::setSaveVars after
518     61.6965ms (52.29%)  2005K (13.2597%)    Object::method_exists
361     8.1661ms (6.92%)    345K (2.2804%)      Object::method_exists after
38      34.9107ms (29.59%)  91K (0.6013%)       autoloader::load
1       34.23ms (29.01%)    44K (0.2925%)       autoloader::updatecache
1       9.2049ms (7.8%)     1577K (10.4283%)    loadFramework
1       5.156ms (4.37%)     1085K (7.1767%)     classinfo
14      3.124ms (2.65%)     28K (0.1852%)       resources::Add
108     2.9058ms (2.46%)    -32K (-0.2139%)     Core::getCMSVar
37      15.0781ms (12.78%)  4299K (28.4386%)    autoloader_require
1       0.0141ms (0.01%)    1K (0.0089%)        autoloader
1       1.611ms (1.37%)     204K (1.3494%)      Core::Init
1       0.865ms (0.73%)     141K (0.9355%)      i18n::Init
2       0.562ms (0.48%)     146K (0.9637%)      cacher
16      7.1063ms (6.02%)    1324K (8.7563%)     Object::instance
1       4.9231ms (4.17%)    1327K (8.7766%)     settings
19      2.0163ms (1.71%)    482K (3.189%)       DataObject::__construct
181     31.4591ms (26.66%)  2277K (15.0626%)    ViewAccessableData::getOffset
9       16.8357ms (14.27%)  1464K (9.6817%)     DataObject::getRecords
9       0.1819ms (0.15%)    10K (0.0677%)       getwholedata::hash
11      9.578ms (8.12%)     1084K (7.1694%)     DataObject::buildExtendedQuery
11      5.5287ms (4.69%)    415K (2.7437%)      DataObject::buildQuery
11      1.8051ms (1.53%)    100K (0.66%)        SelectQuery::build
11      4.6575ms (3.95%)    19K (0.125%)        sql::query
5       0.7551ms (0.64%)    10K (0.0689%)       classinfo::getChildren
1       45.917ms (38.92%)   4256K (28.1523%)    render
25      0.7012ms (0.59%)    55K (0.3612%)       request::match
1       0.9651ms (0.82%)    216K (1.4297%)      livecounter
5       62.4099ms (52.9%)   4192K (27.7313%)    tpl::parser
8       2.0761ms (1.76%)    36K (0.2376%)       tpl::buildFilesForTemplate
8       1.1599ms (0.98%)    12K (0.0784%)       tplcache
5       61.7571ms (52.34%)  4176K (27.6258%)    tpl_run
2       0.026ms (0.02%)     2K (0.015%)         HTMLNode::html
34      2.2659ms (1.92%)    149K (0.9838%)      ViewAccessableData::makeObject
4       33.0248ms (27.99%)  2345K (15.5104%)    loops
1       42.6099ms (36.11%)  2527K (16.7183%)    serve
2       2.1081ms (1.79%)    81K (0.5325%)       DataObject::getAggregate
1       1.0111ms (0.86%)    38K (0.2525%)       DataObject::getGroupedRecords
1       1.2422ms (1.05%)    58K (0.3844%)       getBody
1       0.71ms (0.6%)       30K (0.2012%)       HTMLParser::parseHTML
2       0.0358ms (0.03%)    4K (0.0232%)        HTMLParser::js
1       0.428ms (0.36%)     13K (0.0881%)       Resources::get
1       0.365ms (0.31%)     3K (0.0207%)        Resources::generateFiles
======================================================================
        117.9845ms (100%)   15118K              Whole Execution
