Profile v. 1.1 Log
Time: 25.11.2011 - 23:38
System: Goma v.2.0.0 - 017 PHP 5.3.3
Profile-Time: 44.182300567627ms
URL: /?profile
Memory-Peak-Usage: 14832K
Times: 

calls   execution time     Memory             name
---------------------------------------------------------------------

1       17.2789ms (10.19%)  3313K (22.8891%)    init
1       0.082ms (0.05%)     8K (0.0534%)        session
1       7.04ms (4.15%)      1686K (11.6456%)    core_requires
1       6.629ms (3.91%)     1610K (11.1204%)    preloads
78      1.9944ms (1.18%)    106K (0.7355%)      Object::__construct
1       8.0719ms (4.76%)    1512K (10.4477%)    loadFramework
1       5.2719ms (3.11%)    1092K (7.5462%)     classinfo
14      3.2191ms (1.9%)     28K (0.1963%)       resources::Add
110     2.9669ms (1.75%)    -44K (-0.3018%)     Core::getCMSVar
36      0.9768ms (0.58%)    63K (0.4336%)       classinfo::setSaveVars
1       0.0129ms (0.01%)    1K (0.0084%)        autoloader
1       1.57ms (0.93%)      187K (1.2918%)      Core::Init
1       0.7319ms (0.43%)    125K (0.8623%)      i18n::Init
2       0.5302ms (0.31%)    136K (0.9382%)      cacher
17      5.0936ms (3%)       1168K (8.0668%)     Object::instance
1       3.9299ms (2.32%)    1136K (7.8504%)     settings
30      0.5393ms (0.32%)    35K (0.2414%)       autoloader::load
30      14.5731ms (8.59%)   4102K (28.3411%)    autoloader_require
17      1.756ms (1.04%)     453K (3.1275%)      DataObject::__construct
482     26.4084ms (15.57%)  1945K (13.4333%)    Object::method_exists
378     8.4028ms (4.96%)    360K (2.4893%)      Object::method_exists after
130     21.728ms (12.81%)   1533K (10.5933%)    DataObject::getOffset
9       14.2469ms (8.4%)    1310K (9.0505%)     DataObject::getRecords
9       0.2077ms (0.12%)    10K (0.0708%)       getwholedata::hash
13      6.4206ms (3.79%)    935K (6.4614%)      DataObject::buildExtendedQuery
13      2.8613ms (1.69%)    309K (2.1354%)      DataObject::buildQuery
13      1.828ms (1.08%)     88K (0.6085%)       SelectQuery::build
13      5.0902ms (3%)       22K (0.1541%)       sql::query
19      3.412ms (2.01%)     185K (1.2764%)      DataObject::__cancall
1       43.0419ms (25.38%)  4053K (27.998%)     render
25      0.6917ms (0.41%)    58K (0.4027%)       request::match
1       4.813ms (2.84%)     360K (2.4847%)      livecounter
4       63.467ms (37.43%)   4139K (28.5916%)    DataObject::getAggregate
45      2.3017ms (1.36%)    117K (0.806%)       ViewAccessableData::getOffset
5       56.2003ms (33.14%)  3811K (26.3287%)    tpl::parser
8       2.1863ms (1.29%)    36K (0.2479%)       tpl::buildFilesForTemplate
8       1.2383ms (0.73%)    12K (0.082%)        tplcache
5       55.5031ms (32.73%)  3795K (26.2187%)    tpl_run
2       0.025ms (0.01%)     2K (0.0157%)        HTMLNode::html
15      0.7439ms (0.44%)    51K (0.3495%)       ViewAccessableData::makeObject
4       28.8172ms (16.99%)  2099K (14.4991%)    loops
1       40.3399ms (23.79%)  2355K (16.2714%)    serve
3       0.2561ms (0.15%)    21K (0.1453%)       Object::__call
1       0.685ms (0.4%)      26K (0.18%)         DataObject::getGroupedRecords
1       0.9651ms (0.57%)    40K (0.2788%)       getBody
1       0.777ms (0.46%)     35K (0.2396%)       HTMLParser::parseHTML
2       0.0472ms (0.03%)    4K (0.0243%)        HTMLParser::js
1       0.463ms (0.27%)     13K (0.092%)        Resources::get
1       0.4029ms (0.24%)    3K (0.0216%)        Resources::generateFiles
======================================================================
        169.5657ms (100%)   14475K              Whole Execution
