Profile v. 1.1 Log
Time: 29.11.2011 - 19:10
System: Goma v.2.0.0 - 017 PHP 5.3.3
Profile-Time: 59.026718139648ms
URL: /?profile
Memory-Peak-Usage: 15912K
Times: 

calls   execution time     Memory             name
---------------------------------------------------------------------

1       17.658ms (14.39%)   3330K (21.4432%)    init
1       0.087ms (0.07%)     3K (0.0213%)        session
1       7.05ms (5.74%)      1674K (10.7812%)    core_requires
1       6.8641ms (5.59%)    1642K (10.5754%)    preloads
86      2.172ms (1.77%)     114K (0.737%)       Object::__construct
1       8.45ms (6.88%)      1546K (9.9577%)     loadFramework
1       5.059ms (4.12%)     1093K (7.0391%)     classinfo
14      3.6008ms (2.93%)    28K (0.183%)        resources::Add
108     4.1881ms (3.41%)    -31K (-0.198%)      Core::getCMSVar
37      3.9113ms (3.19%)    224K (1.4422%)      classinfo::setSaveVars
645     38.9123ms (31.7%)   2399K (15.4496%)    Object::method_exists
506     12.5017ms (10.19%)  472K (3.0376%)      Object::method_exists after
31      0.5336ms (0.43%)    36K (0.2316%)       autoloader::load
31      15.1434ms (12.34%)  4289K (27.6174%)    autoloader_require
1       0.0129ms (0.01%)    1K (0.0078%)        autoloader
1       1.5481ms (1.26%)    193K (1.2408%)      Core::Init
1       0.7181ms (0.59%)    130K (0.8359%)      i18n::Init
2       0.437ms (0.36%)     136K (0.8747%)      cacher
19      5.3575ms (4.37%)    1213K (7.8112%)     Object::instance
1       4.611ms (3.76%)     1304K (8.397%)      settings
21      2.0223ms (1.65%)    490K (3.1559%)      DataObject::__construct
148     26.6471ms (21.71%)  1751K (11.2752%)    DataObject::getOffset
11      16.7339ms (13.63%)  1404K (9.0443%)     DataObject::getRecords
11      0.2427ms (0.2%)     12K (0.0802%)       getwholedata::hash
18      8.6529ms (7.05%)    1051K (6.7694%)     DataObject::buildExtendedQuery
18      4.4065ms (3.59%)    377K (2.4297%)      DataObject::buildQuery
18      2.6195ms (2.13%)    112K (0.7207%)      SelectQuery::build
22      27.9219ms (22.75%)  35K (0.2223%)       sql::query
30      5.9841ms (4.88%)    294K (1.8944%)      DataObject::__cancall
1       75.4509ms (61.47%)  4612K (29.6987%)    render
25      0.6719ms (0.55%)    54K (0.3502%)       request::match
1       30.0872ms (24.51%)  531K (3.4215%)      livecounter
7       5.1787ms (4.22%)    171K (1.0982%)      DataObject::getAggregate
3       0.5031ms (0.41%)    6K (0.0374%)        classinfo::getChildren
1       25.6422ms (20.89%)  187K (1.2051%)      DataObject::writeRecord
4       21.7609ms (17.73%)  14K (0.0918%)       MySQLi::writeManipulation
5       77.6107ms (63.23%)  4340K (27.9499%)    tpl::parser
8       2.7416ms (2.23%)    36K (0.231%)        tpl::buildFilesForTemplate
8       1.6265ms (1.33%)    12K (0.0764%)       tplcache
5       76.931ms (62.68%)   4324K (27.8474%)    tpl_run
2       0.0319ms (0.03%)    2K (0.0147%)        HTMLNode::html
14      0.8814ms (0.72%)    53K (0.3384%)       ViewAccessableData::makeObject
42      1.4524ms (1.18%)    70K (0.4508%)       ViewAccessableData::getOffset
4       47.6928ms (38.86%)  2630K (16.937%)     loops
1       57.5969ms (46.93%)  2623K (16.8931%)    serve
1       1.4598ms (1.19%)    29K (0.1865%)       DataObject::getGroupedRecords
1       0.953ms (0.78%)     36K (0.2325%)       getBody
1       0.762ms (0.62%)     30K (0.196%)        HTMLParser::parseHTML
2       0.0379ms (0.03%)    4K (0.0226%)        HTMLParser::js
1       0.488ms (0.4%)      13K (0.0857%)       Resources::get
1       0.423ms (0.34%)     3K (0.0201%)        Resources::generateFiles
======================================================================
        122.7343ms (100%)   15529K              Whole Execution
