Profile v. 1.1 Log
Time: 29.11.2011 - 22:43
System: Goma v.2.0.0 - 017 PHP 5.3.3
Profile-Time: 43.216466903687ms
URL: /?profile
Memory-Peak-Usage: 15010K
Times: 

calls   execution time     Memory             name
---------------------------------------------------------------------

1       12.053ms (8.04%)    3258K (22.2738%)    init
1       0.0472ms (0.03%)    3K (0.0226%)        session
1       6.038ms (4.03%)     1681K (11.4923%)    core_requires
1       5.619ms (3.75%)     1564K (10.6894%)    preloads
91      3.6845ms (2.46%)    211K (1.4444%)      Object::__construct
57      2.5401ms (1.69%)    205K (1.4003%)      classinfo::setSaveVars
1       7.344ms (4.9%)      1516K (10.3672%)    loadFramework
1       4.6251ms (3.08%)    1090K (7.4534%)     classinfo
14      3.2649ms (2.18%)    28K (0.1917%)       resources::Add
108     2.7833ms (1.86%)    -56K (-0.3856%)     Core::getCMSVar
1       0.0131ms (0.01%)    1K (0.0083%)        autoloader
1       1.6358ms (1.09%)    190K (1.2982%)      Core::Init
1       0.838ms (0.56%)     127K (0.8705%)      i18n::Init
2       0.571ms (0.38%)     138K (0.9442%)      cacher
16      5.5361ms (3.69%)    1255K (8.5787%)     Object::instance
1       3.989ms (2.66%)     1298K (8.8748%)     settings
30      0.5381ms (0.36%)    35K (0.239%)        autoloader::load
30      13.6282ms (9.09%)   4293K (29.3508%)    autoloader_require
19      1.6804ms (1.12%)    476K (3.252%)       DataObject::__construct
454     23.4675ms (15.65%)  1772K (12.1162%)    Object::method_exists
313     7.1344ms (4.76%)    292K (1.995%)       Object::method_exists after
181     30.6151ms (20.41%)  2224K (15.2053%)    ViewAccessableData::getOffset
9       86.2691ms (57.52%)  1423K (9.7313%)     DataObject::getRecords
9       0.2675ms (0.18%)    18K (0.1247%)       getwholedata::hash
11      8.7352ms (5.82%)    1050K (7.1785%)     DataObject::buildExtendedQuery
11      5.3542ms (3.57%)    408K (2.7864%)      DataObject::buildQuery
11      1.7004ms (1.13%)    89K (0.6093%)       SelectQuery::build
11      74.8513ms (49.91%)  19K (0.1291%)       sql::query
5       0.752ms (0.5%)      10K (0.0712%)       classinfo::getChildren
1       112.519ms (75.02%)  4082K (27.9042%)    render
25      0.6204ms (0.41%)    54K (0.3712%)       request::match
1       0.823ms (0.55%)     210K (1.4329%)      livecounter
5       61.9988ms (41.34%)  4041K (27.6234%)    tpl::parser
8       2.0485ms (1.37%)    36K (0.2454%)       tpl::buildFilesForTemplate
8       1.0619ms (0.71%)    12K (0.0811%)       tplcache
5       61.3554ms (40.91%)  4025K (27.513%)     tpl_run
2       0.026ms (0.02%)     2K (0.0155%)        HTMLNode::html
34      1.6394ms (1.09%)    109K (0.7471%)      ViewAccessableData::makeObject
4       32.284ms (21.52%)   2266K (15.4922%)    loops
1       42.5889ms (28.4%)   2427K (16.5939%)    serve
2       2.491ms (1.66%)     81K (0.5505%)       DataObject::getAggregate
1       1.1139ms (0.74%)    38K (0.2611%)       DataObject::getGroupedRecords
1       0.8762ms (0.58%)    38K (0.2626%)       getBody
1       0.653ms (0.44%)     30K (0.208%)        HTMLParser::parseHTML
2       0.036ms (0.02%)     4K (0.024%)         HTMLParser::js
1       0.396ms (0.26%)     13K (0.0912%)       Resources::get
1       0.345ms (0.23%)     3K (0.0215%)        Resources::generateFiles
======================================================================
        149.9875ms (100%)   14628K              Whole Execution
