Profile v. 1.1 Log
Time: 25.11.2011 - 23:50
System: Goma v.2.0.0 - 017 PHP 5.3.3
Profile-Time: 50.296306610107ms
URL: /?profile
Memory-Peak-Usage: 14973K
Times: 

calls   execution time     Memory             name
---------------------------------------------------------------------

1       13.083ms (15.03%)   3313K (22.6964%)    init
1       0.061ms (0.07%)     8K (0.053%)         session
1       6.48ms (7.44%)      1685K (11.5429%)    core_requires
1       6.1719ms (7.09%)    1610K (11.0314%)    preloads
80      2.1856ms (2.51%)    108K (0.7428%)      Object::__construct
1       6.9971ms (8.04%)    1512K (10.36%)      loadFramework
1       4.3261ms (4.97%)    1092K (7.4829%)     classinfo
14      3.1781ms (3.65%)    28K (0.1945%)       resources::Add
110     3.1898ms (3.66%)    -46K (-0.3131%)     Core::getCMSVar
36      1.0002ms (1.15%)    63K (0.4298%)       classinfo::setSaveVars
1       0.0138ms (0.02%)    1K (0.0083%)        autoloader
1       1.4091ms (1.62%)    187K (1.2809%)      Core::Init
1       0.6421ms (0.74%)    125K (0.8549%)      i18n::Init
2       0.4492ms (0.52%)    136K (0.9302%)      cacher
17      4.9071ms (5.64%)    1168K (8.0013%)     Object::instance
1       3.8321ms (4.4%)     1136K (7.7842%)     settings
30      0.5913ms (0.68%)    35K (0.2397%)       autoloader::load
30      13.556ms (15.57%)   4105K (28.1229%)    autoloader_require
19      1.8113ms (2.08%)    466K (3.1925%)      DataObject::__construct
498     28.5761ms (32.82%)  1978K (13.5481%)    Object::method_exists
389     9.3355ms (10.72%)   363K (2.4845%)      Object::method_exists after
142     25.1203ms (28.85%)  1610K (11.0301%)    DataObject::getOffset
10      15.4834ms (17.78%)  1315K (9.0058%)     DataObject::getRecords
10      0.2382ms (0.27%)    11K (0.0778%)       getwholedata::hash
14      6.7821ms (7.79%)    944K (6.4642%)      DataObject::buildExtendedQuery
14      3.3522ms (3.85%)    315K (2.1606%)      DataObject::buildQuery
14      2.1019ms (2.41%)    95K (0.6512%)       SelectQuery::build
18      11.6942ms (13.43%)  28K (0.1903%)       sql::query
19      3.7999ms (4.36%)    189K (1.2929%)      DataObject::__cancall
1       52.7699ms (60.61%)  4190K (28.6999%)    render
25      0.7257ms (0.83%)    58K (0.3995%)       request::match
1       13.634ms (15.66%)   499K (3.4182%)      livecounter
4       2.9912ms (3.44%)    100K (0.6864%)      DataObject::getAggregate
1       10.5169ms (12.08%)  203K (1.3885%)      DataObject::writeRecord
4       6.0558ms (6.96%)    14K (0.0943%)       MySQLi::writeManipulation
5       60.3552ms (69.32%)  3807K (26.0773%)    tpl::parser
8       2.1796ms (2.5%)     36K (0.246%)        tpl::buildFilesForTemplate
8       1.2064ms (1.39%)    12K (0.0812%)       tplcache
5       59.6523ms (68.51%)  3791K (25.9684%)    tpl_run
2       0.0253ms (0.03%)    2K (0.0156%)        HTMLNode::html
15      0.8168ms (0.94%)    51K (0.3465%)       ViewAccessableData::makeObject
44      1.3452ms (1.54%)    81K (0.5545%)       ViewAccessableData::getOffset
4       31.6801ms (36.39%)  2082K (14.2645%)    loops
1       43.8788ms (50.4%)   2354K (16.1249%)    serve
3       0.2708ms (0.31%)    21K (0.1443%)       Object::__call
1       0.9201ms (1.06%)    26K (0.1784%)       DataObject::getGroupedRecords
1       0.922ms (1.06%)     36K (0.2471%)       getBody
1       0.7439ms (0.85%)    30K (0.2083%)       HTMLParser::parseHTML
2       0.0381ms (0.04%)    4K (0.024%)         HTMLParser::js
1       0.4449ms (0.51%)    13K (0.0912%)       Resources::get
1       0.3879ms (0.45%)    3K (0.0214%)        Resources::generateFiles
======================================================================
        87.0667ms (100%)    14598K              Whole Execution
